number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Lattitude,Longitude,Number of schools nearby,Distance from the airport,Price
-0.392090748523829,-0.448897098744554,1.21491960748836,1.99790095946792,0.0130298173872505,0,-0.226340743037445,-0.669658373417606,0.396070975030755,1.6209928511964,-0.662521421432541,0.239513150458549,0,0.0814673939702702,1.42585745179726,1.20930041485515,-1.67329668044625,13.2176753753888
0.786584693526115,0.631845972971723,1.1494535788109,-0.549980543851738,0.936119991399567,0,-0.226340743037445,-0.669658373417606,0.396070975030755,0.637994797920585,1.04869107036119,1.09932884271117,0,1.51079473115863,0.474886875451861,1.20930041485515,0.900417295347271,13.122265372602
0.786584693526115,-0.448897098744554,-0.50029034386092,-0.307229943865074,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,0.396070975030755,-0.809196780513257,0.537881371318288,-0.448339403343546,0,0.989536019155808,-0.66937040340269,1.20930041485515,-1.67329668044625,13.1123150617508
0.786584693526115,-0.448897098744554,0.272208794533028,9.21659194793459,-0.910060356625066,0,4.80643546483265,-0.669658373417606,1.34384674414169,0.637994797920585,-0.662521421432541,-0.138805754132603,0,-2.10710021890757,1.16298753638467,1.20930041485515,-0.106688173441499,13.1052192531553
0.786584693526115,0.631845972971723,0.953055492778542,2.05133008658195,0.936119991399567,0,-0.226340743037445,-0.669658373417606,1.34384674414169,1.34793783639756,-0.662521421432541,0.583439427359596,0,-1.35433074102222,1.52636653710198,1.20930041485515,0.676616080060878,13.0857014677194
1.96526013557606,0.631845972971723,0.29839520600401,-0.0452832503045066,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,0.396070975030755,-0.358656006095174,1.25301494997836,0.136335267388234,0,1.48419256240812,-0.0199270829717971,1.20930041485515,1.57182094120645,13.0604901013436
-0.392090748523829,-0.448897098744554,-0.356265080770523,-0.23204524403395,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,-0.551704794080183,-0.0173372375966261,-0.662521421432541,-0.826658307934698,0,1.3504627411219,-0.476083700893536,-1.23673002217124,0.788516687704074,13.0454844928933
-0.392090748523829,0.631845972971723,-0.932366133132112,-0.723145304632999,2.7823003394242,0,-0.226340743037445,-0.669658373417606,0.396070975030755,-0.61805827015407,-0.662521421432541,0.996150959640852,0,0.764496051077405,-1.33427666003439,1.20930041485515,-0.442389996371089,13.0074036025938
0.786584693526115,0.271598282399631,0.232929177326556,-0.168138249177493,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,0.396070975030755,-0.877460534212966,2.09585095339915,-0.207591009512813,0,-0.137101776304001,0.327988981544812,-0.0137148036580446,-1.44949546515986,12.9945322786191
-1.57076619057377,-1.52964017046083,-1.54774680270017,-0.429605040398714,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-1.25973755493134,-0.662521421432541,-0.964228818695116,0,0.722795354117178,-1.11779555322413,-0.0137148036580446,-0.554290604014285,12.9945322786191
-0.392090748523829,0.631845972971723,-0.277705846357579,-0.5875728937673,0.936119991399567,0,-0.226340743037445,-0.669658373417606,0.396070975030755,0.0645792668430254,-0.662521421432541,0.617832055049701,0,-0.00193399995013363,-1.37293400053631,1.20930041485515,0.340914257131288,12.9944186360567
-0.392090748523829,0.271598282399631,-0.0158417316477661,1.98990258714546,0.936119991399567,0,-0.226340743037445,0.83855137187051,1.34384674414169,0.337634281641863,-0.662521421432541,0.170727895078339,0,-0.718035623611902,1.76604204821346,-0.0137148036580446,0.564715472417681,12.9888342704915
-0.392090748523829,0.631845972971723,-0.277705846357579,-0.718746199855646,2.7823003394242,0,-0.226340743037445,-0.669658373417606,0.396070975030755,-0.167517495735987,-0.228333177246071,1.20250672578148,0,0.957182030134945,-0.947703255015977,1.20930041485515,-1.44949546515986,12.9856520770853
0.786584693526115,-1.52964017046083,-0.69668842989328,-0.11366933366154,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.372308756835116,-0.662521421432541,-0.620302541794069,0,0.0807484164365005,0.652710641760313,-0.0137148036580446,-0.330489388727892,12.9831036089188
0.786584693526115,-0.809144789316646,-0.0813077603252194,-0.0176888657920194,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.891113284952908,1.50841979949981,-0.620302541794069,0,0.0656498882267744,0.668173577961124,-0.0137148036580446,-0.106688173441499,12.9715428132484
-0.392090748523829,0.271598282399631,0.0234378855587059,-0.175256800544483,-0.910060356625066,0,-0.226340743037445,0.83855137187051,0.396070975030755,-0.986682540132501,1.89152707378199,-0.310768892583127,0,0.398536486374722,0.815071471868064,-1.23673002217124,-0.442389996371089,12.9480123712091
-0.392090748523829,-0.809144789316646,-0.539569961067392,-0.281635152433202,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.208475747955813,-0.662521421432541,-0.55151728641386,0,0.279186215764453,0.660442109860719,1.20930041485515,1.45992033356325,12.9456285855363
-0.392090748523829,0.631845972971723,-0.0682145545897287,0.019103646891297,0.936119991399567,0,-0.226340743037445,-0.669658373417606,0.396070975030755,0.283023278682096,-0.662521421432541,0.824187821190329,0,-0.500185430871452,0.451692471150754,-1.23673002217124,-0.218588781084695,12.9177986656478
-0.392090748523829,-0.0886494081724615,-0.0289349373832567,0.230260676204243,-0.910060356625066,0,4.80643546483265,2.34676111715863,0.396070975030755,-0.0992537420362775,0.129233612083963,-0.517124658723755,0,-0.873334770912036,-0.932240318815276,1.20930041485515,0.788516687704074,12.9066943223153
0.786584693526115,0.631845972971723,2.15763042044368,2.61249588872575,0.0130298173872505,0,-0.226340743037445,-0.669658373417606,1.34384674414169,0.788175056059946,2.73436307720278,0.239513150458549,0,-2.16893228681412,0.227479896240087,-1.23673002217124,1.68372154884965,12.899222326087
-0.392090748523829,1.712589044688,-0.866900104454659,-0.711387697318982,0.936119991399567,0,-0.226340743037445,-0.669658373417606,0.396070975030755,-0.932071537172734,0.0526121572275273,1.23689935347159,0,0.627171342122178,-1.26469344713107,-0.0137148036580446,-1.56139607280306,12.8610012106691
0.786584693526115,-0.448897098744554,-0.552663166802883,-0.121667705984,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.222128498695755,-0.662521421432541,-0.173198381822708,0,1.17934608807822,0.297063109143409,1.20930041485515,1.01231790299047,12.8544865466244
0.786584693526115,1.35234135411591,1.47678372219817,-0.239163795400939,0.936119991399567,0,-0.226340743037445,-0.669658373417606,0.396070975030755,1.89404786599524,-0.662521421432541,0.858580448880434,0,-1.69296915944058,0.219748428139681,1.20930041485515,0.117113041844895,12.8144813187198
-0.392090748523829,-1.52964017046083,-1.16804383637094,-0.302830839087721,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.863807783473024,-0.662521421432541,-0.585909914103965,0,-0.215470327487863,-1.12552702132454,1.20930041485515,1.68372154884965,12.8076553722869
-0.392090748523829,-0.0886494081724615,-0.0682145545897287,0.138039443326278,-0.910060356625066,0,-0.226340743037445,0.83855137187051,0.396070975030755,0.283023278682096,-0.662521421432541,-0.207591009512813,0,-1.41041098865835,0.529007152154481,-0.0137148036580446,0.117113041844895,12.7425689400171
-1.57076619057377,-0.0886494081724615,-0.827620487248187,-0.612767766583049,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,0.396070975030755,-0.508836264234535,-0.662521421432541,0.136335267388234,0,0.51069698164709,0.869191748570684,-1.23673002217124,1.34801972592006,12.7218887958774
-0.392090748523829,0.271598282399631,-0.526476755331902,0.479409974048875,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.194822997215871,-0.662521421432541,0.205120522768444,0,0.00669373045540953,2.49280004964808,1.20930041485515,-1.00189303458707,12.7218887958774
-0.392090748523829,-1.52964017046083,-1.07639139622251,-0.083275518836192,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,-0.551704794080183,-0.768238528293431,-0.662521421432541,-0.138805754132603,0,1.28934965074917,1.13979313208357,-1.23673002217124,-1.44949546515986,12.6603310924059
-0.392090748523829,-0.809144789316646,-0.840713692983677,-0.184694879884986,0.0130298173872505,0,-0.226340743037445,-0.669658373417606,-0.551704794080183,-0.522489014974477,-0.662521421432541,-0.585909914103965,0,1.45543346105626,-0.92450885071487,1.20930041485515,0.00521243420169795,12.6539616644054
-1.57076619057377,-1.52964017046083,-1.48228077402272,-0.323706590849342,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-1.19147380123163,-0.662521421432541,-0.757873052554488,0,1.2354263357144,-0.839462701610847,-1.23673002217124,-0.554290604014285,12.6394803638134
-0.392090748523829,0.631845972971723,0.730470995275201,-0.413608295753793,0.936119991399567,0,-0.226340743037445,-0.669658373417606,-0.551704794080183,1.11584107381855,-0.662521421432541,1.16811409809138,0,-1.63616993427057,1.2712280897898,-0.0137148036580446,-0.106688173441499,12.6115410869661
-1.57076619057377,0.631845972971723,-0.461010726654448,-0.708108364666774,0.936119991399567,0,-0.226340743037445,-0.669658373417606,-0.551704794080183,-0.604405519414128,0.231395551892544,1.27129198116169,0,-0.104028809749316,-1.11006408512373,-1.23673002217124,1.01231790299047,12.5947340251467
-0.392090748523829,1.35234135411591,-0.172960200473654,0.779428919864352,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.863807783473024,1.2785554349305,0.68661731042991,0,-1.53910796720798,1.43358891989755,-0.0137148036580446,-0.778091819300679,12.5679375980443
0.786584693526115,0.631845972971723,0.285302000268519,-0.0659190508964537,0.936119991399567,0,-0.226340743037445,-0.669658373417606,0.396070975030755,0.651647548660527,-0.662521421432541,0.514654171979386,0,-1.60165901264835,-0.383306083689107,1.20930041485515,1.68372154884965,12.5602479680166
-0.392090748523829,0.631845972971723,0.141276737178122,0.0490175593772977,-0.910060356625066,0,-0.226340743037445,0.83855137187051,0.396070975030755,-0.495183513494593,1.20193398007407,0.514654171979386,0,-1.50747295572094,-0.646175999101583,-0.0137148036580446,-1.00189303458707,12.5602479680166
-0.392090748523829,-0.448897098744554,-0.238426229151107,1.03033785961993,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,-0.551704794080183,0.105537519062851,-0.662521421432541,-0.138805754132603,0,0.635080094993951,2.42321683674476,1.20930041485515,-0.330489388727892,12.5567330382639
0.786584693526115,-0.0886494081724615,-0.657408812686808,-0.127666485225845,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.33135050461529,-0.662521421432541,0.0675500120080251,0,-0.728820286618856,0.20428549193898,-1.23673002217124,-0.554290604014285,12.4684407561441
-0.392090748523829,-0.448897098744554,-0.801434075777205,-0.348981447388316,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,-0.551704794080183,-0.481530762754651,-0.662521421432541,0.514654171979386,0,-1.3075972013254,-0.72349068010531,1.20930041485515,-1.00189303458707,12.4605249233856
-0.392090748523829,-0.809144789316646,-1.02401857328055,-0.0400843082949076,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.713627525333663,-0.662521421432541,-0.241983637202917,0,-1.01281641246862,0.51354421595367,1.20930041485515,1.34801972592006,12.3987611130625
-1.57076619057377,-1.52964017046083,-1.01092536754506,-0.0656790997267799,-0.910060356625066,0,-0.226340743037445,-2.17786811870572,-1.49948056319112,-0.699974774593721,-0.662521421432541,-0.792265680244593,0,-0.20971850721745,-1.08686968082262,1.20930041485515,0.900417295347271,12.3673450484364
0.786584693526115,0.992093663543815,1.22801281322385,-0.289233606139539,0.936119991399567,0,-0.226340743037445,-0.669658373417606,0.396070975030755,1.63464560193634,-0.662521421432541,1.374469864232,0,-0.52103577935154,0.583127428856991,-1.23673002217124,-0.330489388727892,13.3455085287173
-1.57076619057377,-1.52964017046083,-1.41681474534527,-0.417607481915023,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,-0.551704794080183,-1.12321004753192,-0.662521421432541,-0.964228818695116,0,0.898225872363631,-1.3574710643355,-1.23673002217124,0.340914257131288,13.2231150888211
-0.392090748523829,0.631845972971723,-0.434824315183467,0.306565148160512,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.809196780513257,0.665583796079014,0.480261544289282,0,-0.584305802325676,1.5650238776039,-0.0137148036580446,-0.889992426943875,12.8476133247637
-0.392090748523829,0.631845972971723,1.13636037307541,-0.247242151446624,0.936119991399567,0,-0.226340743037445,-0.669658373417606,2.29162251325263,0.364939783121747,1.53396028445195,0.273905778148653,0,0.284938036034815,-0.537935445696453,-1.23673002217124,-1.44949546515986,13.5715276171016
-1.57076619057377,0.631845972971723,0.91377587557207,-0.226286415961778,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,1.34384674414169,1.30697958417774,-0.662521421432541,1.09932884271117,0,1.10457242456336,1.49544066470058,-0.0137148036580446,0.00521243420169795,13.5606195986572
0.786584693526115,-0.0886494081724615,0.390047646152444,-0.336823921458177,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,-0.551704794080183,-0.795544029773315,2.24909386311202,-2.47750443705972,0,0.287813946169996,-0.537935445696453,-1.23673002217124,-1.56139607280306,13.3502970378058
-0.392090748523829,0.631845972971723,0.285302000268519,-0.229645732337212,-0.910060356625066,0,-0.226340743037445,2.34676111715863,0.396070975030755,-0.208475747955813,0.946529130552613,0.549046799669491,0,-0.890590231723174,0.451692471150754,-0.0137148036580446,-1.33759485751666,12.8076553722869
0.786584693526115,0.631845972971723,0.717377789539711,-0.0230477752480676,0.936119991399567,0,4.80643546483265,-0.669658373417606,0.396070975030755,0.392245284601631,0.665583796079014,0.617832055049701,0,-2.14233011806367,0.0264617256304174,-0.0137148036580446,-0.666191211657482,12.7127426466447
-1.57076619057377,0.631845972971723,0.3114884117395,-0.497591205139624,0.936119991399567,0,-0.226340743037445,-0.669658373417606,1.34384674414169,0.678953050140411,-0.662521421432541,0.961758331950748,0,0.525076532322995,-0.468352232793131,1.20930041485515,0.229013649488091,14.1731857015365
1.96526013557606,2.07283673526009,2.65517223839233,-0.136864613396675,0.936119991399567,0,2.2900473608976,2.34676111715863,1.34384674414169,1.53907634675675,2.30017483301631,-0.0356278710622891,0,0.678937724555539,-0.514741041395345,-1.23673002217124,-1.67329668044625,14.1519835088709
0.786584693526115,3.15357980697637,3.19199367354744,-0.357619689496573,0.936119991399567,0,-0.226340743037445,-0.669658373417606,2.29162251325263,2.3036303881935,1.91706755873413,1.16811409809138,0,-0.165141900122042,1.13206166398316,-1.23673002217124,-0.889992426943875,13.6989778653032
1.96526013557606,2.07283673526009,3.28364611369588,-0.337623758690423,0.936119991399567,0,-0.226340743037445,-0.669658373417606,2.29162251325263,2.01692262265472,2.6322011373942,1.16811409809138,0,-0.170893720392455,1.13206166398316,-0.0137148036580446,0.564715472417681,13.6989778653032
0.786584693526115,1.35234135411591,2.23618965485663,-0.0263271079002763,0.936119991399567,0,-0.226340743037445,-0.669658373417606,2.29162251325263,2.68590740891187,-0.662521421432541,0.892973076570538,0,0.218073125391728,1.83562526111678,1.20930041485515,-0.330489388727892,13.6704859419827
0.786584693526115,0.992093663543815,0.809030229688145,-0.386413829857429,-0.910060356625066,0,-0.226340743037445,0.83855137187051,0.396070975030755,-0.577100017934244,2.65774162234635,-0.413946775653441,0,0.538018127931361,-1.37293400053631,-0.0137148036580446,0.452814864774485,13.6588579175089
0.786584693526115,0.631845972971723,1.8564866885274,-0.0423238525451964,0.936119991399567,0,-0.226340743037445,-0.669658373417606,1.34384674414169,2.28997763745356,-0.662521421432541,1.20250672578148,0,1.03986444652163,0.853728812369873,1.20930041485515,-0.778091819300679,13.6291821845913
3.143935577626,-0.448897098744554,1.22801281322385,-0.417607481915023,1.85921016541188,0,-0.226340743037445,0.83855137187051,1.34384674414169,1.44350709157716,-0.304954632102507,-2.20236341553889,0,0.280624170832044,-0.584324254298667,1.20930041485515,0.340914257131288,13.6207126947253
1.96526013557606,0.631845972971723,1.5684361623466,0.286729184800811,0.936119991399567,0,-0.226340743037445,0.83855137187051,2.29162251325263,1.98961712117483,-0.662521421432541,0.617832055049701,0,0.637237027595312,0.289331641043003,-1.23673002217124,1.23611911827686,13.593450169817
-0.392090748523829,0.631845972971723,1.64699539675955,-0.189093984662339,0.936119991399567,0,-0.226340743037445,-0.669658373417606,2.29162251325263,2.07153362561449,-0.662521421432541,0.755402565810119,0,0.160554922687954,1.40266304749615,1.20930041485515,0.117113041844895,13.5923682566493
-0.392090748523829,-0.448897098744554,-0.853806898719168,-0.217648173853521,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,0.396070975030755,-0.536141765714418,-0.662521421432541,-0.379554147963336,0,0.316573047521909,0.188822555738168,1.20930041485515,-1.00189303458707,13.5759847980468
0.786584693526115,0.631845972971723,0.979241904249524,0.00478656043409347,0.936119991399567,0,4.80643546483265,-0.669658373417606,1.34384674414169,1.37524333787745,-0.662521421432541,0.824187821190329,0,0.426576610192814,1.47224626039947,1.20930041485515,1.57182094120645,13.5670504807162
-0.392090748523829,-0.0886494081724615,0.481700086300879,-0.361618875657803,0.0130298173872505,0,-0.226340743037445,0.83855137187051,0.396070975030755,0.119190269802793,0.716664765983305,-1.13619195714564,0,0.543769948201723,-0.700296275804203,-1.23673002217124,1.34801972592006,13.5541470925303
0.786584693526115,0.631845972971723,0.180556354384594,-0.00153215370065,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.140211994256103,0.614502826174724,-0.413946775653441,0,0.161273900221774,0.382109258247432,-0.0137148036580446,0.900417295347271,13.5344743527336
0.786584693526115,-0.448897098744554,0.0365310912941965,-0.529584694429465,0.0130298173872505,0,-0.226340743037445,-0.669658373417606,-0.551704794080183,0.392245284601631,-0.662521421432541,-2.40871918167951,0,0.505664138910497,-1.17191582992675,-0.0137148036580446,-1.11379364223027,13.5144068165308
0.786584693526115,0.631845972971723,0.612632143655785,-0.477835225503148,0.936119991399567,0,-0.226340743037445,-0.669658373417606,0.396070975030755,0.992966317159075,-0.662521421432541,1.40886249192211,0,1.01685716544013,0.822802939968469,-1.23673002217124,1.12421851063366,13.4761126457249
-0.392090748523829,0.631845972971723,0.665004966597748,-0.470156788073586,0.936119991399567,0,-0.226340743037445,-0.669658373417606,1.34384674414169,1.04757732011884,-0.662521421432541,1.06493621502106,0,-0.101152899614135,1.75057911201265,1.20930041485515,-0.666191211657482,13.466493361349
0.786584693526115,0.631845972971723,1.07089434439796,-0.345622131012883,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,0.396070975030755,-0.0856009912963356,2.24909386311202,-0.310768892583127,0,0.845021534862628,-0.514741041395345,-0.0137148036580446,-0.218588781084695,13.4075438233963
0.786584693526115,-1.52964017046083,-0.775247664306224,-0.47839511156572,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,-0.551704794080183,-0.918418786432792,0.205855066940399,-1.65208137249721,0,0.691879320163905,-0.916777382614574,-1.23673002217124,0.340914257131288,13.3955930147232
-0.392090748523829,-0.809144789316646,0.232929177326556,-0.0976725890166202,-0.910060356625066,0,4.80643546483265,0.83855137187051,0.396070975030755,-0.440572510534825,1.2785554349305,-0.792265680244593,0,1.1556198294629,-1.15645289372594,-0.0137148036580446,1.12421851063366,13.3847291803322
0.786584693526115,0.631845972971723,0.599538937920295,-0.285554354871207,0.936119991399567,0,-0.226340743037445,-0.669658373417606,1.34384674414169,0.979313566419133,-0.662521421432541,1.44325511961221,0,0.961495895337767,-1.17191582992675,-0.0137148036580446,1.34801972592006,13.3560527258108
0.786584693526115,0.271598282399631,0.0103446798232152,-0.200691624529906,-0.910060356625066,0,-0.226340743037445,-0.669658373417606,0.396070975030755,-0.699974774593721,1.32963640483479,0.0331573843179204,0,0.039047719476273,1.02382111057803,1.20930041485515,-0.442389996371089,13.3487034145101
-0.392090748523829,-0.448897098744554,-0.657408812686808,-0.642761662792275,1.85921016541188,0,-0.226340743037445,-0.669658373417606,1.34384674414169,-0.33135050461529,-0.662521421432541,1.13372147040127,0,0.942802479459039,0.382109258247432,-0.0137148036580446,-1.44949546515986,13.3374763699232
-0.392090748523829,-0.0886494081724615,-0.238426229151107,-0.417607481915023,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.877460534212966,1.17639349512192,-1.03301407407533,0,0.793974129963037,-0.599787190499369,-1.23673002217124,0.452814864774485,13.3350540876282
0.786584693526115,-0.448897098744554,0.416234057623426,0.118283463689802,-0.910060356625066,0,-0.226340743037445,0.83855137187051,1.34384674414169,0.323981530901922,0.205855066940399,0.170727895078339,0,0.501350273707726,0.969700833875409,1.20930041485515,-1.67329668044625,13.3293791728036
-0.392090748523829,-0.448897098744554,-0.133680583267182,-0.308829618329566,-0.910060356625066,0,-0.226340743037445,0.83855137187051,-0.551704794080183,-0.932071537172734,1.48287931454766,-0.929836191005012,0,0.894630984694629,-0.514741041395345,-0.0137148036580446,-0.889992426943875,13.3046866008636
-1.57076619057377,-1.52964017046083,-0.277705846357579,-0.126466729377476,0.0130298173872505,0,-0.226340743037445,-0.669658373417606,-1.49948056319112,-0.276739501655522,-0.0240092976289085,-0.792265680244593,0,0.929141906316904,-1.11006408512373,1.20930041485515,1.34801972592006,13.2793688356142
